x,y
2.970421791267231,3.9352982952255147
3.537111340830435,4.996112923210186
3.337939741273723,4.592847731205612
4.160494143465918,4.746217054151173
4.834993265176542,6.550323932463393
2.931670026278021,3.905274407459338
3.7480118339753403,4.110127121770971
2.556923842794892,3.2083257754285777
2.985591551614723,2.6288607094366454
3.6688645717379047,4.357025253763508
2.0149106276425437,1.5912549088419867
3.333669609266227,5.381095231858815
3.6022027244891586,4.412178012513884
2.4779815860533434,3.4714556126524894
3.3942789393987427,4.04213951409146
2.299221110244866,3.174622803888875
3.620948381514125,4.5667945391048255
1.6925835595816716,1.5508332972266243
2.5763125883740488,3.6214053904164167
2.8482005735657943,4.228713471163334
2.5536710583933653,2.119761405642251
5.3236800279041,6.273488060997469
1.839297645852222,2.499372841707462
2.6455705415301654,2.7719778824357726
3.0215214392719747,2.190435425307228
2.238073957620034,1.7225297234388894
2.51799164003721,3.2811370892405884
3.3906296539396,4.119456924406798
3.9748328198083103,4.349513639354052
3.4207461111892883,3.1208302040886826
2.3522110558124725,3.0572580688276014
3.029877075950774,3.3966208976119003
1.1622185244439478,2.4628515213941737
3.78875465100802,3.7288182161908754
1.6347195147382507,1.5573443991843292
3.1359763303983685,1.8689027359875785
3.4674007504915236,5.069638529188856
3.109641823340529,2.2244475945331055
2.94739874500962,2.55638441339379
2.5709286891189063,2.979952362060654
1.915075552663584,2.0014163083658953
1.7161094896580484,3.2082507379997556
3.102360056332523,3.6545250312911306
3.1362395715384945,4.631759940927322
4.896126657442797,3.9061742419587278
2.690814168904302,3.567284104751969
3.259131997722167,3.234433282985569
2.709952317346181,3.015926097916304
2.970477250960702,4.091503211022364
3.522663797028201,5.280330295633525
3.1212329457270713,3.9420691655353184
1.7197409931622112,1.2861477236231829
3.95222579244606,5.126846014701933
1.819038034876407,0.9899596631983152
2.6159396160207584,2.6593563040804513
2.855940978169394,3.846173248614148
1.74450497237689,1.7503260088245156
3.0608219031455333,3.169723010249939
2.9049133853490514,2.8645453684545394
1.985632397188411,1.5571346078862192
4.523093824841583,6.046336467498239
2.9475002926858402,5.132529326714314
3.2012558913512676,4.0214775204964734
2.846744312630739,2.321010130546215
2.5752310838570645,3.757710337991856
0.520462957472394,0.5900240708608369
4.238918425482347,4.440305726160175
1.7676386839652214,2.078460024288966
2.6635342693047988,2.877782993545678
3.87398996791123,4.283309799556482
2.5412922419880197,3.4663484874288133
2.1032975729073895,0.4300742385588521
3.497042696417011,4.37859646055635
2.005062245085319,2.073605721970009
2.3086810966888938,2.609933404252339
2.4080351222989402,3.2263339322626936
2.6624855644517584,2.6998792740611735
1.7791745107448536,1.6316530533096816
2.2202698974532673,3.719910871252306
2.36282218933185,2.554610582789208
3.030798700587255,2.541962067183194
3.8300846627175638,4.48241754358537
2.873849080544898,3.961526018765581
2.021312087642373,3.0942033213788007
1.5444232754123086,1.6473170703134263
3.3651807508493827,3.3780225065187754
2.727975158560697,3.506156354195547
1.6195003739867986,1.9101630829417493
1.870500044933014,2.930897491608343
3.0517644764342067,2.7402523129668257
2.7221431744449136,3.4403171130684034
3.0703904772370145,2.3432451673152315
2.229766500209271,3.889124915816023
2.011198381786153,2.7481107035269883
2.4345193124292335,2.8239162906940174
4.630699498326217,3.9233275669636987
2.6742183869370098,2.330130999328942
2.2476131266172192,1.5078243063400998
1.9696466868728217,2.229562937203891
2.9498169811347204,3.1528570496939228
3.6545214260924506,3.5618650882700127
3.164108857780983,4.1490141646995236
2.686864893906807,3.239160729562003
2.945820984541791,3.7738166638334474
2.4259138566161953,3.246130350853498
2.665065266797684,3.5709299364076332
3.703074052490412,4.40384745039052
1.5791666377970368,2.5101996848293484
3.703705172391503,4.465959928111915
3.062923684380361,3.3299117338097695
2.568847484507768,1.4844483027050641
3.7203385781515887,3.2637448761403984
4.4438653282098795,4.222435394378898
3.46982349034837,4.712698358091761
2.2817634151514268,2.9000394192268604
3.1267417492767895,3.443613205543508
2.4155338095190566,3.1313930760288957
1.976537355594108,1.3618800392566874
3.5552738505383648,3.387330346666058
4.165082383660419,4.9670206068567255
2.59963848156818,4.197164225258771
3.157633545699428,3.955718463855131
2.8600870315380966,2.4830319563652474
2.679903608980239,4.838046300706079
2.740048633435,2.5951016604617156
3.87936015539517,4.650638776356988
1.1969264447170707,1.8094943430389763
2.9057305875094586,3.5297163520935526
2.748967168587404,3.3781130386602927
0.745783157279742,1.2046687741220437
2.5203811934580056,2.122406732093146
2.526758101261491,2.6775553160794576
1.7528924190466668,1.3363659109618151
2.4434375049934,2.4021574733734763
2.8918054042613694,2.95468957591191
3.4035271999375074,3.804121501247202
2.8716025407986185,4.1088322540174005
3.228110171724192,3.7619398562715407
3.9533072802626394,4.53245786147896
2.2630630772254987,2.7678211497642877
3.3677121774676606,2.955274871734633
3.3793156243170666,3.274593982578343
2.48545373355428,3.1882137890482833
3.038959499757305,2.166865011140957
2.8654723904011576,2.4969056113903565
2.085395502953778,2.069220725799272
2.1809557057007996,2.105550126163339
2.506565687272477,2.918233005292099
1.9094494649328255,1.8228461704659435
2.262629472754751,2.3263459274511447
3.2572611519312273,0.9147772018314888
2.47330454451085,1.565037912094877
2.225845171154871,2.139505953774478
2.9573869978335106,2.7087712825166292
3.0190806937103476,2.8811465600595145
2.815122308941223,2.4930528113476904
3.4787341482044902,4.533863145006194
3.6270943079748634,4.19835669382716
3.946898713159767,4.020759586058942
4.00819669009491,4.697209186142112
2.900698238152283,1.9790668651729157
3.7969884252103285,4.488807236463611
3.3388330814098057,3.3787840501195503
3.0530696371311885,3.7127828587871257
2.8199415929198026,3.765988594364477
3.323530445959759,4.503208126156576
1.8099564670621828,2.768650287458522
2.7884043630218143,2.092328727653044
3.0121444649195617,3.928020928890824
3.2343630047542087,3.3573301456999136
2.0691921288184707,2.098654439712523
3.2757998441269804,3.5805699657862755
1.1669260160480144,1.1418629170989822
2.2748059692246185,2.499654991727228
1.3425299924181753,0.5939236633607821
2.764145962195977,3.6630198123717164
2.6045466213279713,1.9632819621058977
2.6073228808996283,2.597857458406987
2.2970523050768006,2.197562513054404
2.8189421277773548,3.510469293629306
2.5120418637225805,1.8196501695521679
1.8991091871882522,2.15159154658636
0.4372853277973965,1.1187639674779493
3.028514321007527,4.501573368957223
4.558925218882069,5.329119702848502
2.681103293257164,3.4497307981170353
3.355077801362782,2.5071737633879954
4.60217436599644,5.219876384788416
2.709179263512421,3.2825753986280013
3.4310729936314326,4.108765080761881
1.825771801278374,2.5901314349245252
2.4729845640614188,2.8782736097189723
4.114929842356961,5.009641082101947
2.5063334876737224,2.05471580510914
1.7537707111779157,1.6688170853719526
2.242214394911028,2.7554252328695115
2.5814198931524035,1.6360631683235165
3.609949953718628,4.947912917130435
2.4183442089369134,3.318580195252294
1.9021858175591393,1.9611604947971362
2.894509705042644,2.9393229904564184
3.2071404732171063,4.238979899813428
2.422694578542616,3.8897877679642616
2.987405219793766,3.206266712893666
2.7738328207184697,3.0557954921544583
3.7208426079050954,5.206434886206393
3.298777032767895,4.613222993273418
3.7579778529876102,3.25565967020673
3.7025124635093634,3.7495565236460724
1.0934919467253086,1.015090459867268
1.2665369515888683,1.5156351561172072
1.7689260964375357,3.163805601978705
1.7256577748862583,1.3780730170901394
2.7606960714863336,2.101946481758908
2.6892772927210027,3.9656692471356356
1.4475886044762276,2.0905406111195193
2.9725364681248996,3.044061198455938
1.7817728028942033,1.3291403925586738
2.0012053576185744,2.8900340936675315
3.9258072666287296,5.484474207964679
3.0593307679162516,3.0712271914114146
3.1466610315204497,3.9571757298968357
3.270379011648953,2.6993854269613737
2.154238311501892,3.389575280881374
2.954114710358835,4.518916801688696
1.8263339690729068,1.805837021314965
3.3201001003139785,3.8767616881619853
3.53241836305483,3.6447169181617283
2.297680781713429,2.277480888923797
2.599087939781819,2.8728185629361565
2.824398340342278,3.3027488840396897
2.964302592467871,4.230954363222034
2.537799484389755,2.8111862024738223
1.9896794192414138,1.9801992173465983
1.8902831507352789,1.6867142527362005
2.4390961941596254,3.5722617043340112
2.8683058089654057,2.7005581336018403
2.5036857378765927,2.8125102069976293
2.127741528541952,2.6093009518821737
1.7530477727451392,2.2613346983648763
3.858008588622125,4.386388008448337
3.2517288778597107,4.877540029639205
2.3676122911635056,2.722118029606682
2.2399381232368416,2.852745904738157
2.150746350770978,1.7628922378438627
2.9350394104219935,3.7907673736541834
2.217696696791341,1.9848633284475352
1.6824237014754835,1.658211974208618
3.4524013386814563,3.3881940186832242
1.8318090191668337,2.997380802074121
2.666618978669862,1.9750507293324213
3.4894219593220352,4.537509440724277
2.787740125332525,2.3898251499286918
2.57425209346248,1.627846912945529
1.4291890095546205,2.3867076523210815
2.7032720245700452,2.8472205066061154
1.867606318348471,1.521510511615971
2.675304375907664,3.289177527355185
0.8966222492589802,2.768797532413273
1.901660507318248,1.819366861737562
2.7013011180247783,1.6260694408080538
1.7744218055322594,2.613958144233511
2.0573290454508926,2.1001304545032466
3.246006269417534,1.8633229346923545
4.126729870254789,4.461734427667459
3.2541706986238506,4.10813434438355
4.161479931986707,4.707545153670985
1.2003175867625628,0.573599845285544
2.565377243360274,2.3681232561602457
-0.03751696440222707,1.1958344168526842
2.2904488856360623,1.7137428428190944
3.4595156173775794,3.291984365651417
1.8088611223922069,1.5964069011925914
2.5326519669313954,2.1999590408766756
3.8057170241254106,3.456763767308994
2.6646359574241942,3.429247208610319
1.2195579264378535,1.3834146350098657
1.8437329660066752,1.190912287327718
2.8429849239765494,3.376123514921168
3.8437543835428842,4.02557481534722
3.399397664145937,3.84174270990576
2.9245142554183325,3.2624658325281133
1.846687249837197,1.6855717512069341
1.616235799318638,2.2673851102896716
4.209481452704568,5.027645821156857
2.8620585405284538,4.53932911390655
3.3151888644529133,3.715699216304588
2.522116239678017,2.153522963280553
3.037138007817747,3.400855989232744
2.9660893344768176,3.1999023442302468
3.432263500771948,2.6856137713549235
2.7761590822770192,2.494063694039461
1.89085307950308,2.313441124622702
2.6544457545526225,2.9417373421120145
3.0934652014951496,2.9174067832225172
3.516713636293267,4.198834223762743
2.9745331734827545,3.6052121526002536
2.405364223075114,2.3231710979007403
2.900790309596902,3.301370321877349
2.100088648039309,2.6270374000405896
3.750288028844965,4.021881042714426
3.405344767933792,2.7707332931437043
1.4913285745477594,2.455492819034303
4.255202931013162,3.875247202385128
3.619041475235294,3.2950256596424725
2.3376560213166266,2.855074490425293
1.8933443804205194,3.311935754694336
3.5258389040943623,3.0460390911243524
2.7695432650888994,2.324537839915135
3.5726838502560105,3.345905685884189
2.7139415182656177,2.4965659860935157
2.8723762140705817,2.3618852616403396
2.5957850947068724,2.591041456572425
2.94562383941557,2.853769843456164
2.385084013542759,4.059626950429968
4.0503324567110255,4.0570206496319
2.9065141153975724,3.587100853945646
4.021922965275422,4.452160225572666
2.2728945177013347,2.7501044514272257
2.4287416390586962,2.2689221275534432
3.60993185205166,3.19172088755931
3.28764649203806,2.6292195056963603
2.7580244763527575,2.542808039337972
1.810283768707655,1.587472529858004
3.099556361632582,3.189538310861071
2.549609912355062,2.218571202672993
3.090798983172087,3.709873531255833
3.0782310989687542,2.656841382213815
2.9209627387127823,2.991794882853385
1.12325607863611,0.10154819873123477
3.411913854078633,4.63986916661517
2.6395011941494633,3.7611454337476515
2.759509745600699,3.0789824399921786
2.444709824980638,2.040030709574861
3.3903643703137636,3.5780476918262427
2.172321793361939,1.4844082653361297
2.7600498209378856,3.1915939237701147
2.3626107210260767,0.9598237957786653
2.9070895108024484,3.8351894707217085
3.2574386773172614,4.506649195038037
3.180593638418148,3.4735226999394775
1.7541635733840037,2.8762324866717757
2.3574662360157905,1.8577171431073074
2.3838934385103645,2.710481729206146
1.5950472520916632,1.7898530766908607
2.2504425814935125,1.450669825886163
1.0720702621495541,-0.06565819686979868
3.3315004681203018,3.728037355312869
2.937011480620829,2.5663293429949756
3.9379370789828254,4.1960219346109975
2.6821477650831906,3.2838887172472027
2.977235265581629,4.091833588400451
2.9013451716460676,2.9013683869677043
3.279736817686232,3.70034131360938
2.797513316792626,1.6846706555879651
2.7730015365705296,1.980068143044006
3.5023279995374246,3.137391820159387
4.263632881792459,4.695758461844896
1.9533891405050765,2.8339851071088633
2.5659072903089277,2.6929644207465433
2.8356752786112613,2.310214070836482
3.586153906572219,5.447859464267437
3.2478931497153822,4.369680617211664
2.5864684710612127,2.7582574734057923
2.160574830241492,3.3156767779563263
3.2492474716662487,4.045159976743597
2.820155879303588,4.320150869322735
3.164541975379292,4.247885124015802
1.9781074367163516,2.8819788180231103
3.408539718355042,2.830246667393386
2.2968694074323586,3.5718878315535996
2.4608941215571014,3.170364392605053
1.8825085818380645,2.253807533952314
2.854333910887251,3.1666338750551377
1.4662838186940024,2.454317866747841
1.8457116613752573,2.2809679601862776
3.1524980048565263,4.370668558002836
1.810903949622646,1.8945341147078925
3.3347643366558826,3.8352247799606864
3.0131238285839865,2.8827140816770886
3.5208152382242,5.509292475291869
3.553028185188146,5.6990536300749595
1.8302485558234725,1.1733338457512459
4.681697823031059,4.175985791567044
3.3930303159574784,3.5283128405913518
2.6400580037019674,2.6155234664826215
2.9548465462744544,3.098598821388176
3.6020195767411805,3.717062689525825
3.910904453045113,3.865513883562129
3.7849949752588223,4.066502201236101
3.2605647793263075,3.0533937327548495
3.3564603335136525,4.481030824471149
2.089894173131423,2.2125505650494173
2.6664363302624157,2.054617592721003
2.5439817030363665,3.3854683699112393
2.2076201830840754,2.305045651508927
3.1091964994114143,2.296411927401557
4.023898775723826,4.075169569116299
2.212040708490269,4.133458571946089
2.8821823283734305,3.1803674419919954
2.888485781974954,3.7914824826959626
2.6319619891902892,3.526828023694992
4.212406055162887,3.3252720297348675
1.3780501841384352,1.1122612358214639
3.916419386061425,2.8583801219536045
3.2212119439207547,3.982766291427662
3.691434175928714,4.336451370943483
2.686942583349985,2.330576277543721
3.861319806336442,4.5392213651922315
3.2728946962424623,3.8128728738530233
2.720059373131495,3.5152260881610675
2.8149075820668203,2.3634620583488672
2.9590930742629302,3.425770399468554
3.03136463373285,3.045103404587741
2.4839506026882634,3.137015351795145
1.9505565457843645,2.1482172664356134
2.107620835298435,2.0055536354790906
3.364577878271377,4.036630722985972
2.8092699281128364,2.744078908580863
3.586684860173394,3.769109121289636
3.8831585330687415,4.911189721242632
3.0553640351583513,3.86611056741259
2.670954483496836,3.0833921081708318
2.714314308159475,3.0896911410717016
2.6243747115289024,2.5080740916289246
2.4673130638930068,3.2425875917849227
2.953003456881116,5.2606773111349066
2.431294680649911,2.480401205282946
2.390097530834534,3.0679508639879387
4.320165218451535,5.667801752771228
2.698654991510488,3.1267855079382016
3.028815054465905,3.226493547793234
3.7107166286235245,3.5146297956981307
3.2919609951450033,3.7271721040729693
3.5738283521518195,3.842291019192487
4.457444702307442,4.3572833720340665
2.528952361754652,3.521434027016636
3.264809995723157,3.807219496210715
2.8066837762490398,3.548335195375121
2.514472685083678,2.6718863708731764
3.883765590907049,2.9885972111935883
2.637195695500121,2.6395777560317146
2.594345888813147,3.046350338755129
2.837710866065357,4.696121556054273
1.769032940774755,3.009172801594492
2.670807530630415,2.761191627654126
1.4945809501367373,2.304012323652669
3.8917868883914517,4.059476928201315
3.900571860141086,5.528430136249668
3.128554635123515,3.925328264650796
2.5880075380295873,3.3454664829662653
3.1854628823266364,3.572786582328235
2.383354534070117,2.9041012735215714
2.6778005157443987,3.6235701152733037
1.7257938332112837,2.1889366216548325
2.2444081397050146,2.3805132579398833
2.2076256740569113,1.4932173127451123
3.4537746936985902,2.9150736243464843
1.2203228478573367,2.7808305577973496
2.6131449232219053,3.0895948921067338
3.7706226493637414,2.8860588613463793
3.4061523712398083,4.260429698774788
1.4411131019452634,1.7817366199852123
1.8579569763896742,1.7280906176702948
3.438650221186397,4.1578178972807835
3.248364548748312,4.375826308299025
3.119424641070556,3.693158853715911
2.9813801483049254,2.420528093628096
3.144540976644187,2.530620438545595
4.005005379714993,4.324124278768719
2.661779055101369,3.9414844520351577
4.37508759982786,5.257900231275991
3.39551936813661,5.2819112596041515
2.362228717232213,2.5350452626891835
2.3884601805460197,3.907177351962309
3.206938625550127,4.112732805193193
2.0570472624817433,3.206126922367384
3.2966903960019094,3.904371268261892
2.900539453864252,3.676882134008193
2.1144534850699443,2.713051291023765
3.309814410666405,2.419103103343546
2.253485588862649,3.7885887360244173
3.3258253249570613,4.631394640064361
1.7301984327682476,2.377396173438475
3.2519776825031768,4.581285875925294
0.8407364806358055,1.541686335475715
2.7000612878613244,2.0551273108214883
2.9034081356286476,2.4715927104837525
3.4489334689107363,3.0776575266185797
3.8616130628434386,4.773641138645155
2.1324801685574206,0.71367032850512
1.4477808303984356,1.387770784042144
3.5041263560432,3.3609033188864963
2.840109312533761,3.5730040731151975
2.136638622319894,3.1695501294243993
1.9512403274919494,2.1686283169108522
2.292281418972134,3.491834094429513
1.4309758477383043,0.9781444271770865
3.304513440109435,4.442711535919097
2.320189566312698,1.3447743700638695
2.770343488868857,3.081993937876587
3.317929941163263,4.803766300876886
1.8133382933565978,1.9637802495489969
2.0444169055687897,4.517701029358674
3.854126550281266,3.839459750683191
1.8878845889325333,1.594408951746789
2.6310583148664533,2.960057395043474
3.374727262872317,3.8616985493586773
3.4142234986567788,4.928573586447527
3.7293002607911556,4.3830632220629875
2.4610172562902415,3.6218843395628744
2.3181098915589833,3.1020342931962777
2.229434579928626,2.5747241653460593
4.715691787940791,4.574278612799711
2.749694835460854,1.549375885891901
2.9059614127147584,4.080402642982712
3.597117983024005,3.579786383057523
2.3354205532944508,3.281587327716978
1.7064110709777967,1.6637766217026788
4.259960160955641,5.622379138925531
1.6116124770346636,1.7668612891553437
2.329256221621533,2.6416275118972403
3.8494968668304086,5.336206169046328
2.63312625579988,2.563706156983527
4.29932500870064,4.296330218112783
2.0531055469351007,1.7012413711131298
4.525219453824021,5.602608953802454
4.120278456154102,3.952801406012089
2.9529644508324497,2.8780426137437396
1.8905601122573175,1.38814876791234
3.2499273012918874,3.979600817366646
2.1561648583152904,2.3285140734441265
2.882692006656275,2.8988190293831777
3.0102446519835957,3.144997044031642
3.300959271097798,4.0925148588776405
2.123152002398994,3.243222034492267
2.851395201171116,2.040834621360279
3.7210824183825255,4.94092913023255
2.869798487156001,4.252111662973858
2.862197982310674,3.46812583621442
2.7826261356416615,3.5721319464908383
2.039983388943051,2.6669750078257537
2.573751065276447,2.6518181737863045
2.509580975583307,2.492946545391969
2.9276920453561437,3.858331953985624
3.1679458558333877,2.9652434903334
3.8334449816418723,3.47538571383948
2.959606770624557,4.053263043405088
2.84192905226138,3.1192056954315075
3.1462459432452947,3.1082841806734467
1.221192402454157,1.618792771806295
1.9943796661541553,1.5825247119955546
2.7120110300802773,3.76329010696794
4.303453310712856,5.629998346147202
3.459659053281065,3.173773830322256
2.993499581961634,3.140547292090807
2.854586130065762,4.119820269381915
3.6619587235604505,4.121648665514819
3.6308780394339286,4.604780390593275
1.593656294181155,1.3142398319203834
3.5183356788870936,3.3061958327885255
2.7009882458615415,3.3632732137452743
2.4663886676286966,3.9364700373510355
3.3232748358261377,3.635051405966892
3.718369341881265,3.4337057468332617
3.400332061224818,4.036897718252929
2.9480998884680725,3.422629762851139
2.179044541440067,1.4086201406333798
2.2398188659798435,1.6940314325240282
3.405155252760789,5.11556763533741
3.3171690128676037,2.753772628831887
1.9444539678364445,2.858379642664066
2.672395474743806,3.136421097057158
0.9928716676938936,2.0986278333964212
3.9789420855806026,3.4746078284403663
2.346600665260293,3.878939295393399
2.7469411388069904,3.991045483293302
1.5349333152379172,1.8340188860722801
2.091886621692575,2.225907930885854
1.7945623175604413,2.1351371911655903
2.5524008433673018,1.896548298098687
2.7366071449043234,1.9278290245942842
3.7336499284297124,4.115877502786519
3.2340331400770808,4.147449558666182
2.80332618322433,4.009138979044634
2.7759218090408853,3.253173081345165
2.645591040772576,2.4999681962351192
3.470524982370415,4.398317859595035
2.9972768647726427,3.1660094179473224
3.462355062740521,3.790365445842375
4.867069576520937,4.788173870556848
1.919468440324171,3.6795262959458226
2.0714019946118656,1.4066003557492295
3.1917846773205123,4.899314350188485
1.8831211207574978,1.8208360578784404
2.8171699322340364,3.600640158677866
3.4963288805070967,3.669432351410881
2.3292699079031367,3.565643736337818
3.134430537824656,4.092700837262831
3.2728569591026653,3.2099445369501955
2.252755882766956,2.9820140503049495
3.3889084148266098,3.3318866972741463
2.676912026741584,3.7834003832953087
3.9647668846911275,4.354488466838207
2.0745573569684264,1.869264130937797
2.8292687057119905,3.4006838840238114
1.3571237023763933,0.6888509108966172
3.5810467031434134,2.1636515413103448
1.0249610896560242,0.1574465287921143
2.849263263148955,2.972766816456854
3.7528645618536642,3.695589942405908
3.5045791618499216,2.307035103427939
3.69402566249487,4.850600555489279
3.883371234800273,3.852468683603733
3.0007158667987506,2.327632183076205
3.184521983694338,3.2255295726537327
2.314252420878446,2.7126571923534764
1.9367930393856887,1.0597605930191811
1.9052683738297276,2.3792675537147474
2.263599164033703,2.613855710730978
2.489697855685272,3.0010670265800643
2.4581920278096394,3.8193505067334117
2.4643269667645575,2.5184161204045648
3.8377809197744193,4.199914111060092
3.4608249397025177,3.3508874412095815
4.605782409169574,3.967318624003698
3.798122302549551,4.762697682113117
2.612144563069409,4.104807304729219
3.7483598292023754,4.540297599337767
2.086176393801489,2.7072184158453005
4.2505375239347885,4.735103271693067
4.194020539387845,4.439935164017564
3.049800779171627,2.71482988047444
3.5379531592185884,3.882087372922634
1.9890294100054031,2.098523545810463
1.1189405476709688,1.3971811466618205
2.2431767468209634,2.7160229640751785
2.7172002843624203,3.4538830947356662
1.5962690202075684,2.494776469858955
2.8232499557236137,1.8572673140198923
2.086873618901276,1.767618541000437
3.2012559369740097,3.4335061615717866
1.004575423103338,1.3798399990151267
3.2799580346849355,3.5248636360368795
